gradyear,gender,age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs,cluster,pca1,pca2
2009,F,16.178,26,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.7641430077803367,-0.9333112454497345
2006,F,18.801,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,3,0.8578703412360129,0.7229826455680427
2006,F,18.872,7,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,-1.1455347293702256,-0.4344216642185085
2007,M,18.215,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.2520617666429703,0.02058405272371682
2008,U,17.906,75,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1.608365197914187,-0.8795404559100374
2008,F,16.454,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.24777161527673608,0.7469721845218309
2007,F,17.7,76,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,3,1.5808212059829476,-0.1211735815692689
2009,M,15.844,63,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.225509708015908,-1.4461330316430978
2009,F,16.107,104,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0.8007050198858514,0.4994146036140747
2007,F,17.692,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.5886176984566875,-0.24636792769978758
2006,F,17.958,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2638097766721623,1.1402530209168964
2008,F,17.106,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,1.0119997910901415,-1.027620931152569
2008,F,16.92,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2.108082438159785,-0.6027884978543416
2007,M,17.7,41,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.208733801733904,-0.16251468224643162
2009,F,15.379,88,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.9241281690948514,-1.4514895774406043
2009,F,15.97,69,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1597528676297502,-0.9354610811700397
2006,F,18.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.43364081400858884,0.42015815837619264
2009,F,15.759,38,0,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.5460198203111073,-1.000718926751795
2006,F,18.919,4,1,2,0,4,0,0,0,1,3,2,2,0,0,0,0,2,2,0,6,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,3,0.28979546039805826,0.4461662187295025
2007,F,18.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.40415616490463496,0.4880147384964663
2006,U,18.535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.859059269934369,0.6133742563878298
2006,F,18.486,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.27821141174760416,1.2821382936527745
2009,F,16.17,46,0,0,0,0,1,2,1,1,0,1,3,1,1,0,0,1,0,0,6,2,2,0,2,0,3,0,2,0,1,0,1,1,0,0,0,0,3,1.0030396040218061,-0.6283820935642296
2006,F,18.179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7683210237520929,0.5087550099333548
2007,F,17.032,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7044701802565658,0.22253139934366298
2009,F,16.9,41,1,0,0,0,0,0,0,0,1,0,6,10,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0.840018310898429,0.23021904131674872
2006,F,18.757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0.33303527798145244,0.9947462765754287
2007,M,18.585,23,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.662837974325042,-1.4157855194950166
2007,F,17.572,109,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1.8937053240159414,-1.298059478764252
2006,F,18.727,35,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0.4512391222345287,0.18028715590561545
2006,M,18.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.207765763652573,-0.047862685301151876
2007,U,17.916,26,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,0,1,2,-0.8317331367972081,-0.3731499531602635
2007,M,17.903,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.37063154042401,-0.05152576106173796
2006,F,18.486,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.37499782221423655,1.1260612464403366
2007,F,18.177,60,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0.37717091351690407,-0.6902776367987156
2006,F,18.65,74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.8181373048105773,0.22796693601331217
2008,F,16.764,2,1,0,0,0,0,0,0,0,0,0,1,5,0,1,0,3,1,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,3,0.6938122419524768,0.5734420503081349
2008,F,16.98,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0.9610967669235605,-1.3018649427768239
2006,F,19.014,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.4255290297224658,0.001115806878662309
2006,F,18.839,37,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.05433938127857573,0.44595764002373744
2007,M,17.478,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.649243363954426,0.9251462403515507
2007,F,17.569,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0.7975446659706151,0.5576045370602192
2007,F,17.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4882741344070916,0.2944239069768621
2008,F,16.613,49,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5267678811771749,-0.5394134216610861
2008,F,16.252,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0.9976453781736191,0.12868224639375106
2007,M,18.056,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.382072001572547,-0.033562038340359736
2008,F,16.624,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.47231189735782325,0.7308206845743518
2006,M,18.264,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,-2.110845725564103,-0.1827610377681427
2009,U,17.128,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-0.6209876358900511,-0.9016499843943446
2007,F,18.086,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,3,0.898475738941489,-0.6821076996068359
2006,F,18.779,19,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.09635552325920883,-0.8236142553280115
2007,F,17.558,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.148153717371718,4.189494271232032
2007,F,17.374,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5776556842612646,1.0614927528476825
2006,F,19.379,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.17587029305898255,1.2648062647329286
2006,F,18.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.13971779842301596,1.4891277212473302
2008,F,17.394,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0.7351185285739689,0.3090876671782726
2007,F,17.317,54,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,3,1.0838007278218476,-2.30795365847599
2009,F,15.614,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.949348380649831,-0.4008825798436199
2009,F,16.183,50,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,2,1,2,0,1,2,0,0,3,0.9591439568360642,-1.307131009341383
2008,F,16.621,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,1,1,1,1,0,0,0,0,3,1.2709950995943726,-1.0387754714636068
2007,F,17.821,226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1.5582871816479422,-0.30027807970956444
2007,M,17.112,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0872652441209594,1.5520579546862576
2006,F,18.68,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0.725810897082399,0.1372132701552298
2006,F,18.418,14,0,1,1,0,1,0,4,1,0,1,2,0,0,0,0,3,0,0,2,1,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,3,0.7708515577666543,-0.07722985659931543
2008,M,16.906,9,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,6,0,0,3,3,0,1,1,0,0,0,0,1,0,1,8,1,-2.1320277024440455,0.5462057243594809
2008,M,16.95,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.178788310939571,-0.2936436262705324
2009,U,15.305,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-1.6713007133373767,1.954759841726777
2007,F,18.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.43121266643532213,0.4257463473272738
2008,F,16.7435,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,3,0.9774355506589477,-1.1709449782275592
2009,F,15.833,37,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3,1.5657862306722976,-0.7045348295576986
2007,F,18.171,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.7203368590124829,0.2791484335979813
2007,F,17.615,18,2,1,2,4,0,1,1,0,2,1,0,1,0,0,0,0,2,0,1,2,0,0,0,0,6,0,1,3,1,2,1,2,0,0,0,0,3,0.8747285491987974,-0.6056181608647997
2006,F,18.418,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9407843431651831,0.788835834440763
2009,F,15.795,87,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1.4442654404883237,-0.6217509374863507
2007,F,17.634,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,3,2,0,0,0,0,3,1.1298720534064859,-2.6859566712929652
2008,F,16.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.464738913109145,0.245903432530579
2009,F,15.986,14,0,0,9,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.7403891973835426,-1.14583273724916
2007,F,17.645,12,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.6909461332751439,-0.1134607056337091
2009,F,15.061,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.47644029767739376,3.4729232116414543
2006,M,18.196,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.2666041795104244,-0.17206133534862725
2008,F,16.411,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1.2292303801798041,-0.300840148061879
2007,F,17.7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6644293416393426,0.060196880503288724
2006,F,18.834,57,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.0204685378349534,0.3609756232497801
2008,F,16.441,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.0988859011172527,-0.6734718955816275
2007,F,17.867,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.5056943499634992,0.7517135591142363
2009,M,15.953,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.216227566264831,-0.3932527006779975
2006,F,18.68,36,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.0470839401378589,-1.0218863374537634
2008,F,16.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1.1097132220097659,-0.12204899948754351
2009,F,15.521,32,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.675824608505369,-2.3544211999909166
2006,F,18.289,35,0,1,1,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.517790801010977,0.2649431329998828
2008,F,16.7435,71,2,0,0,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.8942796753014931,-0.8632001862440132
2009,F,15.294,94,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1.0576395893700452,-0.855291592457839
2007,F,18.075,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.512985806969603,0.8330528446192375
2006,F,19.74,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0.4401543253183296,1.1361635031678081
2009,F,15.981,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6607655534921812,-0.07164386894396682
2008,F,17.374,56,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,2,0,3,0,1,0,4,0,0,0,2,0,0,0,3,0.7456455007149452,-0.10892631898761043
2008,M,17.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.9089690420649554,0.6709242665429586
2008,U,16.7435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.046679353193848,-0.6219696486262886
2006,F,18.431,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0.6650883192908206,-0.16865581592766474
2008,F,16.208,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7964036432895217,-0.2411539989205471
2009,M,15.515,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.1790775831520306,-0.506637009706678
2007,F,17.837,34,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,0.7879769619064425,-0.8037101942900151
2006,M,18.836,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,-1.4455302562148509,0.1534892662911316
2009,M,15.967,54,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-3.0459495849129063,-1.6315417900678044
2008,F,16.471,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,2,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0.24499293888322732,-0.3864658675299926
2009,F,15.329,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.23624696897899616,1.62572578808752
2007,F,17.281,19,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,2,0,1,7,0,1,1,0,2,3,1.1011893949437763,-1.9537970077853999
2009,F,15.266,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.30961443969069513,2.1461070712037014
2007,F,17.511,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0.7087871127299837,-0.20426886078899795
2009,F,16.137,74,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0.9896358320308737,-1.260853172516238
2008,M,16.769,48,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.6238982513235634,-1.3598780270745683
2009,U,15.28,4,2,1,1,1,0,0,1,1,0,1,2,0,0,0,0,1,2,1,3,1,0,0,0,0,4,0,1,1,1,2,0,0,0,1,1,0,2,-1.289121247076854,-0.4232445193244642
2007,F,17.399,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.2554266867816342,8.762816886492859
2009,F,15.795,54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,2,2,0,0,0,0,3,1.6401870628259287,-2.627373216283174
2009,F,15.524,97,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1.1762639284403726,-0.6473365570806261
2007,F,17.7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.7638745556165569,0.7062208293944257
2006,F,18.897,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1.5562231304982743,0.03142550546971331
2006,M,19.236,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.119397923303284,-0.9105342839946033
2007,F,16.638,45,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7982034552875099,-0.1645639123333118
2008,M,16.7435,158,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.184635779000368,-2.553804688189209
2006,M,18.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.1053803055713725,3.659290747044787
2008,F,16.389,41,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,1,0,0,3,1,0,1,1,1,0,0,0,0,1,0,3,0.9592454031771697,0.11004493587621705
2007,F,17.996,115,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,0.9517533932341935,-0.9163130973448055
2008,F,16.55,1,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,3,0.7633870599887668,0.21392686472204245
2009,F,16.033,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1.155401556477649,-0.8704881123474066
2007,F,17.999,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2609031878079274,1.2672892323836766
2006,F,19.034,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,0,3,1.4992923938126441,-0.540176858139159
2006,F,18.393,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3021668197331805,0.5003233164366385
2006,F,19.225,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.08554035425699984,0.2898074841660392
2008,F,16.646,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0884276527799552,-0.3763712320032783
2009,F,15.633,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.2007077233200136,-0.7383479901901068
2008,F,16.331,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0.6915711527746397,-0.22945660476482552
2009,F,15.718,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.9687734026398608,1.16630735899109
